t (s);sp (cm)
871,3547785;15
871,7617342;15
872;15
872,3061124;15
872,7092475;15
873;15
873,3473986;15
873,7387101;15
874;15
874,0656791;15
874,1313582;15
874,2186026;15
874,3165618;15
874,4323105;15
874,5713675;15
874,7438109;15
874,9660546;15
875;15
875,169727;15
875,6346693;15
876;15
876,3753545;15
876,7054481;15
877;15
877,2944377;15
877,6312772;15
878;15
878,362768;15
878,68059;15
878,9705049;15
879;15
879,0723172;15
879,1446344;15
879,2326234;15
879,3331691;15
879,451999;15
879,5954502;15
879,7742722;15
880;15
880,0655605;15
880,131121;15
880,2183562;15
880,3162741;15
880,4319745;15
880,5709625;15
880,7433063;15
880,9653973;15
881;15
881,071155;15
881,14231;15
881,2301782;15
881,3302775;15
881,4485779;15
881,5912703;15
881,7689881;15
882;15
882,3119816;15
882,7256142;15
883;15
883,06471;15
883,1294201;15
883,2165751;15
883,3141817;15
883,4295143;15
883,5679796;15
883,7395681;15
883,9605021;15
884;15
884,0700771;15
884,1401542;15
884,2278883;15
884,3275512;15
884,4453289;15
884,5872754;15
884,763908;15
885;15
885,308217;15
885,7149963;15
886;15
886,0645775;15
886,1291551;15
886,216282;15
886,3138238;15
886,4290763;15
886,5674288;15
886,7388541;15
886,9595385;15
887;15
887,2023073;15
887,6606501;15
888;15
888,3994982;15
888,6994365;15
889;15
889,064443;15
889,128886;15
889,2159985;15
889,3134893;15
889,4286811;15
889,5669476;15
889,7382486;15
889,9587429;15
890;15
890,2062854;15
890,6638492;15
891;15
891,0628234;15
891,1256469;15
891,2125627;15
891,3094175;15
891,4238478;15
891,5610373;15
891,7307835;15
891,9489011;15
892;15
892,2554947;15
892,703798;15
893;15
893,3906332;15
893,7291645;15
894;15
894,3552768;15
894,7786292;15
895;15
895,3053261;15
895,7148599;15
896;15
896,0644712;15
896,1289423;15
896,2160261;15
896,3134942;15
896,4286521;15
896,5668727;15
896,7381067;15
896,9584987;15
897;15
897,2075067;15
897,664737;15
898;15
898,401607;15
898,704016;15
899;15
899,3510215;15
899,739208;15
900;15
900,3096402;15
900,6977938;15
901;15
901,3449093;15
901,7199745;15
902;15
902,315031;15
902,6880013;15
903;15
903,0646884;15
903,1293767;15
903,2164693;15
903,3140044;15
903,4292389;15
903,5675691;15
903,738961;15
903,9595947;15
904;15
904,2020264;15
904,6602856;15
905;15
905,0628467;15
905,1256935;15
905,2125702;15
905,3093903;15
905,4237703;15
905,5608914;15
905,7305382;15
905,9485043;15
906;15
906,2574785;15
906,7052997;15
907;15
907,3891952;15
907,8133377;15
908;15
908,0666992;15
908,1333985;15
908,2207057;15
908,3190045;15
908,4351467;15
908,5747661;15
908,7480222;15
908,9715124;15
909;15
909,0725081;15
909,1450162;15
909,2329693;15
909,333529;15
909,4523627;15
909,5958234;15
909,774658;15
910;15
910,0655024;15
910,1310048;15
910,218161;15
910,3159802;15
910,4315472;15
910,5703509;15
910,7424266;15
910,9641075;15
911;15
911,1794627;15
911,6421841;15
912;15
912,3840883;15
912,7280355;15
913;15
913,0664852;15
913,1329705;15
913,2202411;15
913,3184438;15
913,4344687;15
913,5739223;15
913,7469382;15
913,97006;15
914;15
914,0721544;15
914,1443088;15
914,2322083;15
914,3326136;15
914,4512605;15
914,5944546;15
914,7729006;15
915;15
915,3146161;15
915,7328288;15
916;15
916,0647195;15
916,1294391;15
916,2164947;15
916,3139994;15
916,4291889;15
916,5674579;15
916,7387607;15
916,9592584;15
917;15
917,2037079;15
917,661516;15
918;15
918,4001359;15
918,7005341;15
919;15
919,0643547;15
919,1287093;15
919,21571;15
919,3130599;15
919,4280617;15
919,566066;15
919,736986;15
919,9568982;15
920;15
920,0692484;15
920,1384968;15
920,2260433;15
920,3252821;15
920,4425339;15
920,5837363;15
920,7592863;15
921;15
921,3045659;15
921,7043965;15
922;15
922,3490051;15
922,735821;15
923;15
923,0656461;15
923,1312921;15
923,2184401;15
923,316289;15
923,4318862;15
923,5707344;15
923,7428738;15
923,9646525;15
924;15
924,1767376;15
924,6399496;15
925;15
925,0633542;15
925,1267084;15
925,2136051;15
925,3105805;15
925,4251377;15
925,5625119;15
925,7325229;15
925,9510455;15
926;15
926,0680795;15
926,1361591;15
926,2235756;15
926,3223609;15
926,4390729;15
926,5795059;15
926,7539398;15
927;15
927,3007257;15
927,692464;15
928;15
928,0642541;15
928,1285083;15
928,2155027;15
928,3128193;15
928,4277827;15
928,565732;15
928,7365728;15
928,9563639;15
929;15
929,069139;15
929,138278;15
929,2258124;15
929,3250086;15
929,4422098;15
929,58334;15
929,7587851;15
930;15
930,3042042;15
930,7032951;15
931;15
931,0643723;15
931,1287447;15
931,2157519;15
931,3131133;15
931,4281299;15
931,5661547;15
931,7371046;15
931,9570624;15
932;15
932,2146882;15
932,6703302;15
933;15
933,4034692;15
933,7096468;15
934;15
934,0642592;15
934,1285185;15
934,2155129;15
934,3128308;15
934,4277956;15
934,565747;15
934,7365908;15
934,9563864;15
935;15
935,0691436;15
935,1382872;15
935,2258221;15
935,3250201;15
935,4422234;15
935,5833567;15
935,7588062;15
936;15
936,3042194;15
936,7033414;15
937;15
937,0643799;15
937,1287599;15
937,2157775;15
937,3131519;15
937,428186;15
937,566235;15
937,7372199;15
937,9572313;15
938;15
938,0693281;15
938,1386562;15
938,2262258;15
938,3255106;15
938,4428204;15
938,5841046;15
938,7597734;15
939;15
939,3049621;15
939,7055568;15
940;15
940,0644081;15
940,1288163;15
940,2158414;15
940,3132313;15
940,4282847;15
940,5663608;15
940,737385;15
940,9574564;15
941;15
941,212718;15
941,6687822;15
942;15
942,403085;15
942,7081702;15
943;15
943,3524089;15
943,7470237;15
944;15
944,0657581;15
944,1315162;15
944,2186905;15
944,316597;15
944,4322658;15
944,5712147;15
944,7435001;15
944,9655022;15
945;15
945,1724888;15
945,6366231;15
946;15
946,3779274;15
946,7117894;15
947;15
947,0663147;15
947,1326295;15
947,2198679;15
947,3179909;15
947,4339181;15
947,5732337;15
947,7460496;15
947,9688649;15
948;15
948,0625757;15
948,1251515;15
948,2007514;15
948,2856223;15
948,3836911;15
948,4988196;15
948,6372305;15
948,8086655;15
949;15
949,0659794;15
949,1319589;15
949,2191855;15
949,3172064;15
949,4330174;15
949,5721664;15
949,7447418;15
949,9671881;15
950;15
950,0714903;15
950,1429806;15
950,2308027;15
950,330944;15
950,4492759;15
950,5920194;15
950,7698094;15
951;15
951,3123221;15
951,7267108;15
952;15
952,0562934;15
952,1125867;15
952,187591;15
952,2703936;15
952,3660582;15
952,4779254;15
952,611848;15
952,7767897;15
953;15
953,2798564;15
953,6599873;15
954;15
954,0636347;15
954,1272694;15
954,2142384;15
954,3113637;15
954,4261086;15
954,5637455;15
954,7341364;15
954,9532393;15
955;15
955,2338035;15
955,685957;15
956;15
956,402093;15
956,7213701;15
957;15
957,0641963;15
957,1283926;15
957,2154218;15
957,3127595;15
957,4277568;15
957,5657515;15
957,7366587;15
957,956551;15
958;15
958,0692107;15
958,1384214;15
958,2260061;15
958,3252752;15
958,4425724;15
958,5838367;15
958,7594774;15
959;15
959,0659005;15
959,1318009;15
959,2190189;15
959,3170094;15
959,4327844;15
959,5718822;15
959,7443834;15
959,9667161;15
960;15
960,0713972;15
960,1427945;15
960,2306233;15
960,3307463;15
960,4490604;15
960,591777;15
960,7695284;15
961;15
961,0656458;15
961,1312917;15
961,2184811;15
961,3163736;15
961,4320316;15
961,5709634;15
961,7432245;15
961,9651894;15
962;15
962,174053;15
962,637943;15
963;15
963,0634586;15
963,1269173;15
963,2138678;15
963,3109272;15
963,4255936;15
963,5631195;15
963,7333501;15
963,9522081;15
964;15
964,2389595;15
964,6901609;15
965;15
965,0628245;15
965,125649;15
965,212527;15
965,3093425;15
965,4237179;15
965,5608321;15
965,7304691;15
965,9484203;15
966;15
966,2578986;15
966,7056562;15
967;15
967,3888829;15
967,8132286;15
968;15
968,2826096;15
968,6597814;15
969;15
969,0637092;15
969,1274183;15
969,2143956;15
969,3115494;15
969,4263282;15
969,5640132;15
969,7344734;15
969,9536822;15
970;15
970,0686182;15
970,1372363;15
970,2247382;15
970,3237592;15
970,4407574;15
970,5815965;15
970,7566197;15
971;15
971,0659638;15
971,1319276;15
971,2191387;15
971,317139;15
971,4329225;15
971,5720334;15
971,7445532;15
971,9669146;15
972;15
972,1654269;15
972,6310833;15
973;15
973,0637027;15
973,1274053;15
973,2143734;15
973,3115159;15
973,4262793;15
973,5639432;15
973,7343727;15
973,9535346;15
974;15
974,2323268;15
974,6847302;15
975;15
975,0627557;15
975,1255115;15
975,212382;15
975,3091715;15
975,423516;15
975,5605865;15
975,7301604;15
975,9480152;15
976;15
976,2599241;15
976,707321;15
977;15
977,3873488;15
977,8125701;15
978;15
978,2835443;15
978,6621172;15
979;15
979,3702633;15
979,725089;15
980;15
980,066178;15
980,132356;15
980,2196062;15
980,317705;15
980,4336093;15
980,5728905;15
980,7456572;15
980,9683968;15
981;15
981,0717804;15
981,1435608;15
981,2314324;15
981,3317058;15
981,4501989;15
981,5931717;15
981,7712958;15
982;15
982,0656009;15
982,1312018;15
982,2183862;15
982,3162614;15
982,4318988;15
982,5708013;15
982,7430202;15
982,9649203;15
983;15
983,1753985;15
983,6390093;15
984;15
984,3805539;15
984,7186955;15
985;15
