t (s);u (mA)
644,8286511;4,5454054
645;7,612807802
645,0440173;6,585307813
645,0880346;5,918554719
645,1414892;5,412608076
645,1994518;5,089601987
645,2637393;4,885002099
645,3355931;4,75720288
645,4168561;4,675464004
645,5100433;4,618346533
645,6187484;4,571359282
645,7483021;4,524810329
645,9069913;4,471720934
646;7,538964063
646,0420071;6,560432943
646,0840142;5,913237254
646,1374443;5,394112589
646,1950616;5,064892674
646,258978;4,856708317
646,3303689;4,727574103
646,4110536;4,646193734
646,5034994;4,590750492
646,6112269;4,546524647
646,7394456;4,50376033
646,8962318;4,455610791
647;10,86450656
647,0364334;9,06807289
647,0728668;7,81749479
647,118704;6,767709317
647,1676561;6,064484278
647,2211826;5,597814497
647,2800136;5,298588126
647,3452351;5,11239444
647,4182566;4,998796243
647,500981;4,928682235
647,5960469;4,88191779
647,7072369;4,845121083
647,8401964;4,80958292
648;7,443000429
648,0452136;6,549361002
648,0904272;5,977220167
648,1456772;5,54770964
648,2057044;5,279237935
648,2725084;5,113470847
648,3474602;5,013318854
648,4326202;4,951816042
648,5308297;4,910560135
648,6462023;4,877460414
648,7849359;4,844713483
648,9568446;4,806885874
649;11,05824013
649,0379892;9,253278911
649,0759785;8,016896534
649,1221642;7,024794304
649,171688;6,361716732
649,2258685;5,925465038
649,2854828;5,648946035
649,3516532;5,479862324
649,4258446;5,37954489
649,5100412;5,320373201
649,6070055;5,283461872
649,7207176;5,256492051
649,8571528;5,231712123
650;8,132963268
650,044125;7,178457471
650,0882499;6,56240813
650,1424401;6,094981648
650,2011857;5,802936953
650,2664354;5,623887283
650,3394698;5,51826982
650,4222146;5,457133533
650,5173057;5,420648672
650,6285294;5,395851174
650,7615352;5,374647636
650,9251684;5,351990139
651;11,43549392
651,036344;9,744659834
651,072688;8,568206137
651,1190299;7,571479868
651,1684901;6,910312745
651,2226269;6,476662066
651,2821846;6,20378891
651,348287;6,039310143
651,4223943;5,94456386
651,5064851;5,891998145
651,6033126;5,862881308
651,7168427;5,845167247
651,8530263;5,831557959
652;8,353957397
652,0454391;7,510056605
652,0908783;6,973427924
652,1467342;6,572992878
652,2074301;6,328032677
652,2750572;6,182110445
652,3510258;6,099688379
652,4374719;6,055197778
652,5373491;6,031518559
652,6549528;6,01782734
652,7967875;6,007729254
652,9732134;5,99761502
653;8,826559814
653,0468684;7,862429396
653,0937369;7,258560514
653,1484711;6,832230595
653,2082321;6,568287954
653,2746589;6,410774716
653,3491537;6,322003688
653,4337353;6,274918764
653,5311967;6,25126198
653,6455711;6,239429302
653,7829222;6,232584545
653,9528251;6,227016357
654;11,82369319
654,0383948;10,20195407
654,0767895;9,097559187
654,1240441;8,20939601
654,1747299;7,625235823
654,2302967;7,248476569
654,2915688;7,016826474
654,359755;6,882128305
654,4364412;6,809243519
654,5237919;6,773541085
654,6248463;6,758679087
654,7440298;6,754573905
654,8880691;6,755612817
655;9,527232287
655,0439942;8,633141697
655,0879884;8,058034387
655,1427639;7,62014497
655,2020969;7,352709668
655,2680763;7,194701922
655,3420069;7,108122733
655,4258796;7,065406786
655,5224246;7,048018052
655,635579;7,044289744
655,771244;7,04758498
655,938708;7,054745164
656;12,84502909
656,0366817;11,23314114
656,0733634;10,11733952
656,120205;9,1772038
656,1702264;8,559788604
656,2250298;8,160700896
656,285384;7,91558069
656,3524537;7,77419808
656,4277562;7,699771548
656,5133552;7,666412616
656,6121342;7,656905567
656,7282676;7,660680869
656,868057;7,672053746
657;10,09907854
657,0455849;9,301063126
657,0911697;8,797239908
657,147581;8,423869485
657,2088797;8,20144207
657,2772522;8,075207263
657,3541431;8,011041327
657,4417585;7,984683244
657,5431566;7,980259404
657,6628023;7,988247316
657,8074881;8,003791925
658;13,71281238
658,0383369;12,07344067
658,0766738;10,95823672
658,123778;10,06444925
658,1743002;9,478641749
658,2296714;9,10369003
658,2907093;8,876794439
658,3586102;8,749445915
658,4349424;8,686302786
658,5218444;8,662704316
658,6223151;8,662489548
658,7407145;8,676034065
658,8836589;8,698588133
659;11,38997487
659,0444022;10,52789935
659,0888043;9,978081764
659,1440036;9,565104332
659,203844;9,31785979
659,27044;9,177292592
659,3451315;9,106623689
659,4299637;9,079447401
659,5277487;9,078314534
659,6425548;9,09266731
659,7805033;9,117142344
659,9512724;9,150273861
660;11,81881312
660,0443608;10,96262169
660,0887216;10,41673006
660,1439711;10,00649473
660,2038569;9,761723172
660,2705104;9,623443279
660,3452727;9,555011698
660,4301941;9,530149736
660,5280946;9,531537861
660,6430547;9,548763794
660,7812167;9,576647556
660,9522954;9,613985024
661;14,61567501
661,0392263;13,15390521
661,0784525;12,16985386
661,126854;11,38835439
661,1788447;10,88493122
661,2359664;10,57007596
661,2991063;10,38637914
661,3695745;10,29001176
661,4491007;10,24955081
661,5400658;10,24357586
661,6458457;10,25858831
661,7714135;10,28719379
661,9244356;10,32666343
662;13,26562275
662,0427938;12,35433682
662,0855875;11,76470412
662,1397097;11,30936542
662,1981698;11,03607254
662,2631039;10,88051818
662,335745;10,80327062
662,4179967;10,77570793
662,5124534;10,77874541
662,6228366;10,80073911
662,7546883;10,83578023
662,9166649;10,88241454
663;15,26493241
663,0389993;13,99848299
663,0779987;13,14522981
663,127717;12,45033489
663,181036;12,01162458
663,2397715;11,74335132
663,3048547;11,592781
663,3777097;11,51992574
663,4602243;11,49657355
663,5550201;11,50394213
663,6658524;11,53069581
663,7983203;11,57126958
663,9611812;11,62465388
664;12,79607354
664,0539326;12,37557171
664,1078653;12,13811228
664,1738859;11,98778837
664,246774;11,91713638
664,3295357;11,89542081
664,4246072;11,90427242
664,5358147;11,93251484
664,6687956;11,97474386
664,8323938;12,03012753
665;13,24488702
665,0511741;12,84170543
665,1023481;12,60730231
665,1681579;12,44843384
665,2402763;12,37349095
665,3221626;12,34939668
665,4160904;12,35722997
665,5257877;12,38530202
665,6566953;12,42784373
665,8173208;12,48376587
666;13,99309146
666,0492353;13,50059576
666,0984707;13,20664378
666,1612711;13,00101264
666,2298773;12,89633142
666,307335;12,85381416
666,3956167;12,85072914
666,4978949;12,87233899
666,6187227;12,91054406
666,7650653;12,96241799
666,948102;13,02936927
667;14,49123434
667,0496826;13,99662925
667,0993652;13,70310613
667,1622169;13,50051198
667,2309608;13,3979912
667,3085772;13,35731088
667,3970629;13,35589585
667,4996068;13,37917635
667,6207929;13,41920903
667,7676381;13,47323635
667,9514153;13,54288431
668;15,86637733
668,0456652;15,11656049
668,0913305;14,64836559
668,1482739;14,30630625
668,2101402;14,11176111
668,2792177;14,01176175
668,3569822;13,97366266
668,4457078;13,9746833
668,5485537;14,00049022
668,6701499;14,04334621
668,8175702;14,10072913
669;15,03708743
669,0556233;14,72502209
669,1112466;14,55583433
669,1814158;14,45451909
669,2590093;14,41732846
669,3478144;14,41913383
669,450699;14,44580654
669,5723637;14,48966372
669,7198756;14,54824875
669,9046376;14,62361152
670;15,23801828
670,0566209;15,03543516
670,1132418;14,93060965
670,189442;14,87241719
670,2735679;14,86264866
670,370986;14,88204124
670,4851723;14,9208029
670,622299;14,9747697
670,7918654;15,0444278
671;15,13079977
671,2945644;15,25326375
671,6925625;15,41879413
672;16,12172391
672,0566757;15,9193794
672,1133513;15,8148976
672,1895623;15,75723055
672,2737121;15,74797384
672,3711591;15,76792229
672,4853843;15,80731396
672,6225647;15,86202732
672,7922089;15,93260712
673;16,30740788
673,0672826;16,20791197
673,1345651;16,17109741
673,2232942;16,16866275
673,3232522;16,19330061
673,4416721;16,23631132
673,5844432;16,29439597
673,7623054;16,36911616
674;16,46970026
674,3111409;16,60150528
674,7201739;16,77484989
675;16,31833131
675,0571374;16,56974289
675,1142748;16,72213609
675,1905348;16,84298555
675,2748422;16,92255516
675,3724738;16,98426637
675,4869495;17,04076022
675,6244753;17,10130349
675,7946204;17,17332659
676;17,25942895
676,2965869;17,38354344
676,6964724;17,55082116
677;17,10263063
677,0567308;17,35248074
677,1134616;17,50430976
677,1896752;17,6254738
677,2738405;17,70489938
677,371305;17,76622975
677,4855541;17,82212734
677,6227675;17,8818627
677,7924596;17,95282271
678;17,17552591
678,0539969;17,52484378
678,1079939;17,73754959
678,1780237;17,90013938
678,2551264;18,00250319
678,3433674;18,07414616
678,445503;18,13175059
678,5661609;18,18704979
678,7122588;18,24836648
678,8949375;18,32294708
679;16,92576652
679,0473263;17,43785923
679,0946527;17,76387681
679,1573452;18,02507005
679,2254803;18,18587844
679,30241;18,28973926
679,3900104;18,36122571
679,4914029;18,41787965
679,6110377;18,47151387
679,7557092;18,53048494
679,936289;18,60189128
680;18,05057581
680,057815;18,30303043
680,11563;18,45446861
680,1919164;18,57197946
680,2764082;18,6485367
680,3742474;18,70701592
680,4890071;18,75990605
680,6269243;18,81623196
680,7976374;18,88311434
681;18,38496654
681,0584209;18,63921446
681,1168418;18,79084135
681,1931806;18,90698623
681,2778676;18,98270457
681,3759332;19,04049428
681,4910011;19,09277396
681,6293436;19,1484863
681,8006741;19,21469152
682;17,55939382
682,0468334;18,16520112
682,0936668;18,55087614
682,1540512;18,85263838
682,2197002;19,0390179
682,2934903;19,15732752
682,3771367;19,23535083
682,4733999;19,29298578
682,5861772;19,34362501
682,7213224;19,39641412
682,8880361;19,45837896
683;18,34365771
683,0506575;18,7793199
683,101315;19,04899123
683,1670965;19,25627883
683,2390834;19,38328994
683,3208218;19,46607332
683,4145562;19,52524284
683,5239986;19,57522265
683,654557;19,62570061
683,814683;19,68383574
684;17,72406902
684,0460602;18,41939153
684,0921205;18,8638063
684,1505817;19,20803701
684,2140947;19,42153046
684,2852202;19,55569379
684,365532;19,64145352
684,4575085;19,70109535
684,5646161;19,74967965
684,6919904;19,79730321
684,8475753;19,85118887
685;19,32326298
685,0593654;19,57889693
685,1187308;19,72890835
685,1950799;19,84007701
685,279997;19,91112587
685,3783157;19,96380978
685,4661978;20
685,4661978;20
685,581614;20
685,7471447;20
685,9487623;20
686;18,44096633
686,0479387;19,05892355
686,0958775;19,44731159
686,1562787;19,74151167
686,2221452;19,92235038
686,2679911;20
686,2679911;20
686,3420172;20
686,4340326;20
686,5393698;20
686,6648046;20
686,8174981;20
687;18,88608799
687,0497388;19,41905492
687,0994776;19,749066
687,1622391;19,99588015
687,1636628;20
687,1636628;20
687,2323232;20
687,310052;20
687,3986384;20
687,5013232;20
687,6226969;20
687,7698061;20
687,9539722;20
688;19,0540825
688,0504276;19,59305913
688,1008553;19,92435621
688,1167597;20
688,1167597;20
688,1795525;20
688,250601;20
688,3306726;20
688,4223705;20
688,5291053;20
688,6559734;20
688,8108388;20
689;18,33150511
689,0451238;19,11487553
689,0902476;19,61815591
689,1457663;20
689,1457663;20
689,2025191;20
689,2713261;20
689,3477247;20
689,4349132;20
689,5357128;20
689,6545647;20
689,7981377;20
689,9771077;20
690;19,55253394
690,0523651;20
690,0523651;20
690,1090173;20
690,1745598;20
690,2474869;20
690,3301826;20
690,4251929;20
690,5363136;20
690,6691767;20
690,8326053;20
691;18,82061147
691,0456354;19,51576925
691,0912708;19,96021252
691,0965459;20
691,0965459;20
691,1548146;20
691,2187244;20
691,2902358;20
691,3710481;20
691,463662;20
691,5716101;20
691,7001299;20
691,8573448;20
692;19,7501886
692,0258696;20
692,0258696;20
692,0772241;20
692,1395677;20
692,2080953;20
692,2853724;20
692,3734406;20
692,4754371;20
692,595886;20
692,7416972;20
692,9239519;20
693;18,09620339
693,0408724;19,00485734
693,0817448;19,61141994
693,1205014;20
693,1205014;20
693,174373;20
693,2369322;20
693,3061625;20
693,384238;20
693,4733357;20
693,576673;20
693,6989313;20
693,8472827;20
694;19,20269464
694,0479468;19,82749829
694,0664423;20
694,0664423;20
694,1143891;20
694,1767999;20
694,2447588;20
694,3214403;20
694,4087317;20
694,5097206;20
694,6288132;20
694,7727263;20
694,9521935;20
695;19,81597703
695,0183023;20
695,0183023;20
695,0705476;20
695,1317874;20
695,1993213;20
695,2753033;20
695,3617417;20
695,4616142;20
695,5792104;20
695,721035;20
695,8974459;20
696;18,98411351
696,0443243;19,67043281
696,0753277;20
696,0753277;20
696,119652;20
696,1813492;20
696,2478995;20
696,3229223;20
696,4080997;20
696,506347;20
696,6217664;20
696,7605659;20
696,93257;20
697;19,2411181
697,0457802;19,84726551
697,0615289;20
697,0615289;20
697,1073091;20
697,1690903;20
697,2359949;20
697,3114149;20
697,3971015;20
697,496007;20
697,6123065;20
697,7523275;20
697,9261081;20
698;18,00477031
698,0412167;18,93317738
698,0824333;19,54954013
698,1288385;20
698,1288385;20
698,1825304;20
698,2459102;20
698,3159719;20
698,3951147;20
698,4855658;20
698,5906767;20
698,7153351;20
698,8670711;20
699;19,64257241
699,0388098;20
699,0388098;20
699,0902547;20
699,1538856;20
699,2237796;20
699,3027968;20
699,3930712;20
699,497954;20
699,6223024;20
699,7736004;20
699,9639646;20
700;19,02309464
700,0497035;19,67507505
700,0882259;20
700,0882259;20
700,1379294;20
700,2027407;20
700,2735303;20
700,3537662;20
700,4455768;20
700,5524818;20
700,679576;20
700,8347642;20
701;19,23942012
701,0490315;19,77909758
701,0788983;20
701,0788983;20
701,1279299;20
701,1938885;20
701,2657383;20
701,3473685;20
701,4409512;20
701,550196;20
701,6804833;20
701,8402217;20
702;19,47202311
702,0508709;19,91778907
702,0638769;20
702,0638769;20
702,1147478;20
702,1815408;20
702,2546235;20
702,3377694;20
702,4333069;20
702,5451391;20
702,6789773;20
702,8438091;20
703;17,57256532
703,0419811;18,53044892
703,0839622;19,16039702
703,1374902;19,66154919
703,1952047;19,97274476
703,2022701;20
703,2022701;20
703,2663069;20
703,3388635;20
703,4208234;20
703,5149429;20
703,6248712;20
703,7561014;20
703,9171868;20
704;19,15993205
704,0502565;19,60420565
704,1005129;19,87338558
704,1370983;20
704,1370983;20
704,2019897;20
704,2783609;20
704,3645937;20
704,4643487;20
704,5817509;20
704,7233155;20
704,8993435;20
705;18,13311811
705,0439994;18,83508303
705,0879987;19,28718696
705,1455188;19,64498928
705,207699;19,85809118
705,2772208;19,98193285
705,2930388;20
705,2930388;20
705,3713453;20
705,4636398;20
705,570511;20
705,6977337;20
705,8530514;20
706;18,23658162
706,0469665;18,87262077
706,093933;19,2699925
706,1534117;19,56676948
706,2181429;19,74031454
706,29077;19,83814126
706,3729611;19,88877954
706,4673485;19,91213935
706,5776382;19,92092637
706,7093619;19,92261493
706,8711551;19,92108373
707;17,72702004
707,0449786;18,44729472
707,0899571;18,90606981
707,1474257;19,25830807
707,2097205;19,46758863
707,2793546;19,58780923
707,3578057;19,65126678
707,4474065;19,6809475
707,5513964;19,69185311
707,6745382;19,69306002
707,8241332;19,68943624
708;18,10969555
708,0491479;18,6627512
708,0982959;19,00010219
708,1600229;19,24356872
708,2274934;19,38186215
708,3035086;19,45631962
708,3899679;19,49174395
708,4898721;19,50498244
708,6075096;19,50639723
708,7493921;19,50169884
708,9258875;19,493412
709;19,17416631
709,0644411;19,30701715
709,1288822;19,37512411
709,2156572;19,4163424
709,312793;19,43177329
709,4274891;19,43420712
709,5650761;19,42982156
709,7353889;19,42152445
709,9543747;19,40995839
710;17,50832344
710,0478761;18,161798
710,0957522;18,56537117
710,1551082;18,85782673
710,2198734;19,02774949
710,2925124;19,12151014
710,374724;19,16761335
710,4691367;19,18580334
710,5794599;19,18857352
710,7112298;19,18308915
710,873089;19,17275374
711;18,21059234
711,0531119;18,56352894
711,1062237;18,76930004
711,1747989;18,91254562
711,2501965;18,98646745
711,3362502;19,02060296
711,4355476;19,03161527
711,5523919;19,0299944
711,6931645;19,02141624
711,868042;19,00821388
712;16,76323336
712,0439697;17,48158532
712,0879394;17,94281083
712,1451162;18,30426309
712,2069361;18,51755565
712,2760083;18,63860326
712,3537573;18,70032482
712,4424648;18,7262201
712,5452868;18,73158856
712,6668509;18,72557776
712,8142259;18,71285812
713;17,73273587
713,0544514;18,09409315
713,1089029;18,30124653
713,1774685;18,43988046
713,2531338;18,51037534
713,339474;18,54124123
713,4391543;18,54893562
713,5565086;18,54367699
713,6979919;18,53085412
713,8739059;18,51243177
714;16,88940908
714,0468512;17,43095801
714,0937024;17,76777446
714,1549777;18,02285284
714,2215549;18,16565016
714,29652;18,24060942
714,3816417;18,27335002
714,4798131;18,28139143
714,5951322;18,2754419
714,7337923;18,26121711
714,9055941;18,2408347
715;15,96326476
715,043856;16,6883703
715,0877121;17,15380043
715,1447211;17,51796905
715,2063479;17,73203842
715,2751825;17,85233815
715,3526365;17,91206741
715,440969;17,9349083
715,5433015;17,93624034
715,6642054;17,92517136
715,8106538;17,90618008
716;17,8794795
716,2379145;17,84535845
716,5646116;17,79838283
717;17,08542637
717,0539434;17,32385392
717,1078869;17,45951115
717,181992;17,55361607
717,2633294;17,59476685
717,3571699;17,6065749
717,4666091;17,60124738
717,5972011;17,58575382
717,7573634;17,56298144
717,9609866;17,53276378
718;16,2226414
718,0526396;16,69942545
718,1052793;16,9775992
718,1696507;17,16360169
718,2405518;17,26254385
718,3208112;17,30861005
718,4126749;17,32257944
718,5196446;17,31786556
718,6468282;17,30204283
718,802143;17,27840196
719;16,26517763
719,0536743;16,62668982
719,1073485;16,83425033
719,1755733;16,97346261
719,2507207;17,04211395
719,3364224;17,06936269
719,4352711;17,07189116
719,5515129;17,05996897
719,6914488;17,0388189
719,8651071;17,00994442
720;16,00255327
720,0519104;16,35568548
720,1038208;16,56204879
720,1718545;16,70625549
720,24644;16,77724451
720,3314911;16,8055917
720,4294848;16,80832467
720,5445874;16,79601772
720,6829417;16,77408636
720,8543013;16,7441333
721;16,38930543
721,0649311;16,52024361
721,1298622;16,58299354
721,2159809;16,614382
721,3125559;16,61812068
721,4264326;16,60627114
721,5629074;16,58450565
721,7316023;16,55460791
721,9481236;16,51528643
722;16,17667775
722,0667709;16,31006132
722,1335418;16,37244577
722,2198456;16,40194529
722,3171028;16,40456403
722,4317865;16,39186777
722,5694044;16,36933313
722,7397465;16,33857397
722,9587829;16,29812513
723;15,96100263
723,0688528;16,09710466
723,1377056;16,15902074
723,2242206;16,18647883
723,3222559;16,18788907
723,4378604;16,17428864
723,5767861;16,15093492
723,7490162;16,11925516
723,970942;16,07759207
724;15,7423004
724,0715071;15,88178124
724,1430142;15,94302557
724,2298043;15,96803619
724,3288456;15,96801285
724,4456413;15,95336584
724,5862636;15,92907699
724,7609494;15,89634567
725;15,52055975
725,0651749;15,65162587
725,1303499;15,71386549
725,2164263;15,74417405
725,3130212;15,74674404
725,4269067;15,73352222
725,5633984;15,71011529
725,7321164;15,67819007
725,9486733;15,6362659
726;15,62630271
726,2566334;15,57642649
726,7013376;15,48993631
727;15,43188992
727,3899313;15,35604256
727,8093949;15,27428174
728;15,56760911
728,065904;15,41016163
728,131808;15,32261322
728,2179688;15,25974272
728,3148452;15,22014622
728,4290662;15,18951354
728,5660321;15,16023028
728,7354331;15,12695052
728,9530324;15,08512732
729;14,74596364
729,0676712;14,88036996
729,1353424;14,94222332
729,2216953;14,97027026
729,3192436;14,97167347
729,4342624;14,9577363
729,5723589;14,93381092
729,7433904;14,90136501
729,9634815;14,85873568
730;15,18180619
730,0698202;15,01763891
730,1396404;14,92924616
730,2262296;14,86964782
730,3246029;14,83125592
730,4406019;14,80103147
730,5800905;14,77157574
730,7531341;14,73770449
730,9763072;14,69484105
731;15,02012426
731,0727929;14,85136857
731,1455858;14,76277359
731,232518;14,7057848
731,3320593;14,66854769
731,449449;14,63894433
731,5909188;14,60975254
731,766834;14,57593217
732;14,8613667
732,0650545;14,70604762
732,1301089;14,61923512
732,2162073;14,55620277
732,3127935;14,51694232
732,4266762;14,48690519
732,5631615;14,45846851
732,7318711;14,4263104
732,948415;14,3859815
733;14,70556181
733,0668255;14,54752321
733,1336509;14,46056531
733,2199608;14,39936587
733,3172387;14,36098892
733,4319471;14,33150547
733,5696002;14,30341605
733,7399928;14,27150801
733,9591064;14,23137167
734;15,86477298
734,0499923;15,26952794
734,0999847;14,90516789
734,1612639;14,64344162
734,2284225;14,48673936
734,3040111;14,39349082
734,3899383;14,33796284
734,4891502;14,30233263
734,6058608;14,27506576
734,7464529;14,24888171
734,9210656;14,21892506
735;14,20561204
735,3351559;14,14947678
735,6713199;14,09317487
736;14,69218753
736,056178;14,4275125
736,1123561;14,27269252
736,1865836;14,15940019
736,2685487;14,09467154
736,3631024;14,05459779
736,4735059;14,02622999
736,6054143;14,00109131
736,7674633;13,97378844
736,9739306;13,94018795
737;14,26251815
737,0723579;14,09815712
737,1447159;14,01252112
737,2317726;13,95811867
737,3313297;13,92389131
737,4487761;13,89779725
737,590315;13,87282063
737,7663342;13,84423194
738;14,13328224
738,0651776;13,98110823
738,1303552;13,89694555
738,2166383;13,83696664
738,3134517;13,80082085
738,427641;13,77426205
738,5645488;13,74988176
738,7338703;13,72267366
738,9513466;13,68865548
739;15,3074817
739,0489541;14,72824696
739,0979083;14,37055785
739,1592164;14,1073623
739,2262138;13,95102135
739,3016358;13,85885901
739,3873462;13,80510203
739,4862782;13,77186155
739,602614;13,74761823
739,7426853;13,72519826
739,9165392;13,69998527
740;15,62953497
740,0450373;14,98399081
740,0900747;14,57051353
740,1489609;14,24414885
740,2127358;14,04866137
740,2842241;13,93244505
740,3649819;13,86548946
740,4575312;13,82639041
740,5653928;13,8011011
740,693795;13,7808101
740,8508423;13,76010493
741;13,74144181
741,2716681;13,70791675
741,6101793;13,66621867
742;13,61825558
742,3844812;13,57103692
742,6983135;13,5323099
742,9677356;13,49899952
743;13,81750216
743,0710899;13,65977984
743,1421798;13,57794848
743,2293136;13,52632686
743,3286101;13,49575166
743,4457948;13,47408959
743,5869448;13,45454436
743,7624045;13,43275661
744;15,65308742
744,0443517;14,91623702
744,0887034;14,44175677
744,145834;14,06955945
744,207671;13,8440445
744,2767527;13,70931239
744,3545154;13,63213058
744,4432401;13,5885605
744,5460846;13,56268185
744,6676789;13,54443009
744,8150965;13,52772794
745;14,46820299
745,0544741;14,09686843
745,1089482;13,87940953
745,1775536;13,72749172
745,2532652;13,64213676
745,3396649;13,59417313
745,4394221;13,56664772
745,5568796;13,54850342
745,6985066;13,53308021
745,8746304;13,51636593
746;15,09809234
746,0469279;14,55198603
746,0938558;14,20907353
746,155261;13,94438379
746,2219871;13,78998
746,2971383;13,70109615
746,3824945;13,65195421
746,4809699;13,62461027
746,5966948;13,6076494
746,735918;13,59419348
746,9085378;13,58020921
747;13,57309359
747,3264675;13,54807738
747,6667113;13,52202405
748;14,76598073
748,0490152;14,31559753
748,0980305;14,03848483
748,1624573;13,82862859
748,2327138;13,70931176
748,3122926;13,64233386
748,403262;13,60606
748,5090616;13,58581745
748,6346525;13,57256442
748,7877085;13,56101848
748,9806865;13,54808543
749;14,17987926
749,0648623;13,90136238
749,1297247;13,75391937
749,2052631;13,66604791
749,2906;13,61856505
749,3891581;13,59298756
749,5049675;13,5780586
749,6443152;13,56701774
749,8171136;13,55601339
750;14,49254615
750,0526395;14,13733084
750,105279;13,92639911
750,1738988;13,77367469
750,2492453;13,68975241
750,3352544;13,64429318
750,4344897;13,62029141
750,5512517;13,6066724
750,6919098;13,59691482
750,8666204;13,58735196
751;14,84003016
751,0493312;14,39219847
751,0986625;14,11799584
751,1632164;13,91241349
751,2336662;13,79645089
751,3134805;13,73246743
751,4047517;13,69906402
751,5109475;13,681811
751,6370769;13,671903
751,7908959;13,66432584
752;14,28392812
752,0588692;14,02783493
752,1177384;13,88480705
752,1928225;13,78938434
752,2762953;13,73958112
752,3727092;13,71404945
752,485598;13,70096408
752,6209214;13,69312839
752,7878844;13,68659481
753;14,9324656
753,0503343;14,48077458
753,1006686;14,20728081
753,1653694;14,00752052
753,2361668;13,89535409
753,3163867;13,83433462
753,4081821;13,80338062
753,5150658;13,78838839
753,6421314;13,78082351
753,7972789;13,7759257
754;14,39612265
754,0587839;14,14257974
754,1175679;14,00129576
754,1927195;13,90740658
754,2762438;13,85919693
754,3727313;13,83540064
754,4857162;13,82428566
754,6211727;13,81877726
754,7883276;13,81509793
755;15,05840045
755,0503684;14,60956105
755,1007368;14,3382223
755,1655046;14,14053338
755,2363784;14,03018566
755,3166952;13,97090232
755,4086142;13,94171803
755,5156607;13,92864991
755,6429478;13,9232938
755,79841;13,92105252
756;14,54165734
756,0588091;14,29026814
756,1176183;14,15065976
756,192846;14,0584842
756,276456;14,01195093
756,3730565;13,98993408
756,4861912;13,98080741
756,6218545;13,97762972
756,789308;13,97680073
757;14,90781612
757,0533711;14,5582166
757,1067422;14,35339821
757,1756657;14,20904557
757,2514811;14,13207051
757,3380677;14,09318895
757,4380557;14,07588327
757,5558256;14,06960833
757,6978868;14,06840902
757,8746453;14,06934266
758;14,38023339
758,0650493;14,2462761
758,1300986;14,17674195
758,2172592;14,13315734
758,3149621;14,11430434
758,4304024;14,10739727
758,5690228;14,10617747
758,7408345;14,10742337
758,9621107;14,10988219
759;14,72933139
759,0613112;14,47247689
759,1226225;14,33383306
759,1981616;14,24761743
759,2826753;14,20483588
759,3803399;14,18576758
759,4949155;14,17920757
759,6325643;14,17862391
759,8028925;14,18076807
760;15,11074917
760,0531348;14,76486257
760,1062695;14,5621096
760,1752377;14,41885531
760,2510506;14,34319535
760,3376451;14,30578901
760,437641;14,29017848
760,5554219;14,28589436
760,6974984;14,28709345
760,8742793;14,29100994
761;15,21872401
761,0522762;14,87831251
761,1045524;14,67721566
761,173478;14,53243019
761,2490681;14,4563584
761,335412;14,41904402
761,4350758;14,4039304
761,5524133;14,40046277
761,6938717;14,40277021
761,8697498;14,40812034
762;15,33493562
762,052395;14,99515612
762,10479;14,79485531
762,1737573;14,65127154
762,2494156;14,5761874
762,3358429;14,53980737
762,4356155;14,52564413
762,5530987;14,52321912
762,69476;14,52674293
762,8709345;14,53358769
763;14,84600723
763,0652518;14,71518939
763,1305035;14,6484852
763,2178475;14,60837081
763,3157973;14,59308581
763,4315668;14,59020825
763,5706433;14,59372631
763,7431181;14,60079963
763,9654087;14,61075168
764;14,61231378
764,1729563;14,62015407
764,6376552;14,64130528
765;15,27117023
765,0554081;15,03676706
765,1108163;14,90327893
765,1859313;14,80987024
765,2686487;14,76520669
765,3642495;14,74670007
765,4760211;14,74257411
765,6098151;14,74587629
765,7745709;14,75326836
766;15,37702392
766,0583356;15,13422489
766,1166712;15,00019275
766,1920865;14,9126413
766,2757851;14,87113301
766,3725313;14,85471221
766,4858522;14,85202347
766,6217746;14,85650175
766,7896017;14,86509385
767;15,48838486
767,058019;15,2472372
767,1160381;15,11382835
767,1914456;15,02625555
767,2750635;14,98500765
767,3717199;14,96900529
767,484918;14,96688372
767,6206718;14,97208374
767,788255;14,98158562
768;15,60524426
768,0580632;15,36463788
768,1161265;15,23173561
768,19156;15,14477656
768,2752153;15,10410226
768,3719191;15,08869844
768,4851805;15,08723826
768,6210217;15,09321003
768,7887311;15,10365505
769;15,42278623
769,0666956;15,29251265
769,1333912;15,22793021
769,2210106;15,19147279
769,3196381;15,17934988
769,4362401;15,17975691
769,5764921;15,18697375
769,7506714;15,19852933
769,9755757;15,21424035
770;14,91093935
770,0737605;15,06057359
770,1475211;15,13475217
770,2359358;15,17795703
770,337335;15,20151439
770,4572403;15,21627026
770,602215;15,22827864
770,7832656;15,24109919
771;15,56089105
771,0654984;15,43227625
771,1309968;15,36768113
771,2184872;15,33023212
771,3166571;15,31764734
771,4327149;15,31780146
771,5721926;15,32487574
771,7452506;15,33632278
771,9684341;15,35190524
772;15,65891903
772,0720583;15,52190618
772,1441166;15,45795579
772,2323491;15,42598111
772,3330848;15,41613172
772,4522019;15,41795669
772,5960448;15,42619387
772,7754442;15,43873578
773;15,75965426
773,0657142;15,63127499
773,1314284;15,5671337
773,2189645;15,53040053
773,3172405;15,51847241
773,4334294;15,51933128
773,5730919;15,52721364
773,7464181;15,53964694
773,9700126;15,55649883
